step,tokens_B_from_draft,GDN,MixerLoop,FullLoop
21560,2.82591232,3.2769997119903564,3.2501564025878906,3.291238307952881
21580,2.82853376,3.400789260864258,3.3737707138061523,3.420387029647827
21600,2.8311552,3.354902744293213,3.3241171836853027,3.3683595657348633
21620,2.83377664,3.3173904418945312,3.2885842323303223,3.3308568000793457
21640,2.83639808,3.347463607788086,3.3107521533966064,3.3609280586242676
21660,2.83901952,3.326556921005249,3.2932004928588867,3.3369455337524414
21680,2.84164096,3.3641834259033203,3.3385815620422363,3.384134531021118
21700,2.8442624,3.2513351440429688,3.22176456451416,3.2747063636779785
21720,2.84688384,3.3185572624206543,3.294776678085327,3.3404831886291504
21740,2.84950528,3.2139971256256104,3.1893205642700195,3.2355566024780273
21760,2.85212672,3.34621000289917,3.316502571105957,3.3641421794891357
21780,2.85474816,3.2950351238250732,3.264902353286743,3.3112471103668213
21800,2.8573696,3.382542133331299,3.3508715629577637,3.4023780822753906
21820,2.85999104,3.3677620887756348,3.3398935794830322,3.38226318359375
21840,2.86261248,3.3036234378814697,3.2693796157836914,3.3125460147857666
21860,2.86523392,3.309694290161133,3.2833352088928223,3.324589729309082
21880,2.86785536,3.3233160972595215,3.293783664703369,3.335033893585205
21900,2.8704768,3.254889488220215,3.2268967628479004,3.2737016677856445
21920,2.87309824,3.314142942428589,3.2901220321655273,3.3294832706451416
21940,2.87571968,3.2889108657836914,3.2627828121185303,3.3037357330322266
21960,2.87834112,3.325035572052002,3.2943649291992188,3.3444032669067383
21980,2.88096256,3.275566577911377,3.245037317276001,3.2897400856018066
22000,2.883584,3.2813949584960938,3.253042459487915,3.2927703857421875
22020,2.88620544,3.2618188858032227,3.237318515777588,3.275707960128784
22040,2.88882688,3.266965627670288,3.231997013092041,3.2787413597106934
22060,2.89144832,3.2809464931488037,3.252681255340576,3.298912763595581
22080,2.89406976,3.2758266925811768,3.2483954429626465,3.2980592250823975
22100,2.8966912,3.2535316944122314,3.2186708450317383,3.264611005783081
22120,2.89931264,3.339087963104248,3.3146486282348633,3.3530209064483643
22140,2.90193408,3.2363247871398926,3.207481622695923,3.2469515800476074
22160,2.90455552,3.285156011581421,3.256730556488037,3.301018238067627
22180,2.90717696,3.3321638107299805,3.300271511077881,3.349630117416382
22200,2.9097984,3.280522584915161,3.248216152191162,3.2921063899993896
22220,2.91241984,3.284684896469116,3.2509045600891113,3.29872727394104
22240,2.91504128,3.2854623794555664,3.2583413124084473,3.3001415729522705
22260,2.91766272,3.318086862564087,3.2861149311065674,3.330808639526367
22280,2.92028416,3.269413709640503,3.2378828525543213,3.283501625061035
22300,2.9229056,3.204634189605713,3.179229497909546,3.218127489089966
22320,2.92552704,3.212329387664795,3.1812989711761475,3.224623680114746
22340,2.92814848,3.3049044609069824,3.2782342433929443,3.318380832672119
22360,2.93076992,3.259113311767578,3.226088523864746,3.267162799835205
22380,2.93339136,3.242459774017334,3.216897964477539,3.2608251571655273
22400,2.9360128,3.3305296897888184,3.2929158210754395,3.3443093299865723
22420,2.93863424,3.220003366470337,3.1908280849456787,3.2346177101135254
22440,2.94125568,3.2833831310272217,3.2541675567626953,3.300713539123535
22460,2.94387712,3.3154821395874023,3.2854926586151123,3.328166961669922
22480,2.94649856,3.285377264022827,3.259068250656128,3.301560401916504
22500,2.94912,3.2950730323791504,3.26785945892334,3.309206008911133
22520,2.95174144,3.2488527297973633,3.2233169078826904,3.263427257537842
22540,2.95436288,3.289250135421753,3.2613489627838135,3.306673288345337
22560,2.95698432,3.3469700813293457,3.3165314197540283,3.3597474098205566
22580,2.95960576,3.291390895843506,3.261216878890991,3.299229621887207
22600,2.9622272,3.294020175933838,3.2687442302703857,3.312391757965088
22620,2.96484864,3.2681939601898193,3.243436813354492,3.2824995517730713
22640,2.96747008,3.273808479309082,3.2415499687194824,3.281790256500244
22660,2.97009152,3.296588897705078,3.266584634780884,3.3097848892211914
22680,2.97271296,3.314650535583496,3.2871623039245605,3.3245787620544434
22700,2.9753344,3.281052827835083,3.2556707859039307,3.2935452461242676
22720,2.97795584,3.259455919265747,3.235668659210205,3.2715513706207275
22740,2.98057728,3.330893039703369,3.3036422729492188,3.3472378253936768
22760,2.98319872,3.254626750946045,3.2189643383026123,3.2645251750946045
22780,2.98582016,3.2921905517578125,3.261719226837158,3.303553342819214
22800,2.9884416,3.3581104278564453,3.331076145172119,3.3755247592926025
22820,2.99106304,3.308758020401001,3.278135299682617,3.3258562088012695
22840,2.99368448,3.295240879058838,3.267831325531006,3.305955171585083
22860,2.99630592,3.361471652984619,3.3324825763702393,3.3705739974975586
22880,2.99892736,3.2960450649261475,3.2717370986938477,3.316113233566284
22900,3.0015488,3.271859645843506,3.2461061477661133,3.282958984375
22920,3.00417024,3.2571828365325928,3.2275102138519287,3.2715821266174316
22940,3.00679168,3.234218120574951,3.2074432373046875,3.2463293075561523
22960,3.00941312,3.210258722305298,3.1817269325256348,3.2231123447418213
22980,3.01203456,3.2932913303375244,3.265483856201172,3.3018579483032227
23000,3.014656,3.294607162475586,3.270724296569824,3.3117258548736572
23020,3.01727744,3.1964597702026367,3.1678109169006348,3.2071542739868164
23040,3.01989888,3.264235019683838,3.2343263626098633,3.2739179134368896
23060,3.02252032,3.327080249786377,3.2981908321380615,3.3376922607421875
23080,3.02514176,3.2792768478393555,3.253520965576172,3.288456916809082
23100,3.0277632,3.3467605113983154,3.3170225620269775,3.361589193344116
23120,3.03038464,3.303511142730713,3.2751832008361816,3.314643383026123
23140,3.03300608,3.2729313373565674,3.2429521083831787,3.28090763092041
23160,3.03562752,3.3186452388763428,3.2914741039276123,3.329882860183716
23180,3.03824896,3.2154502868652344,3.183347225189209,3.2271816730499268
23200,3.0408704,3.2534635066986084,3.2220354080200195,3.2607991695404053
23220,3.04349184,3.266651153564453,3.237671375274658,3.2775051593780518
23240,3.04611328,3.2136425971984863,3.1813745498657227,3.220226764678955
23260,3.04873472,3.249450922012329,3.2224249839782715,3.262458324432373
23280,3.05135616,3.3231730461120605,3.294908046722412,3.337766408920288
23300,3.0539776,3.313603401184082,3.282522678375244,3.3206450939178467
23320,3.05659904,3.2343106269836426,3.2068281173706055,3.2452244758605957
23340,3.05922048,3.240756034851074,3.211113452911377,3.249469518661499
23360,3.06184192,3.2767562866210938,3.246128559112549,3.2883071899414062
23380,3.06446336,3.264374256134033,3.2367148399353027,3.2752037048339844
23400,3.0670848,3.2425456047058105,3.2110824584960938,3.2523820400238037
23420,3.06970624,3.3389391899108887,3.3073487281799316,3.353571891784668
23440,3.07232768,3.2181649208068848,3.1909127235412598,3.2341387271881104
23460,3.07494912,3.1798269748687744,3.152541160583496,3.193373203277588
23480,3.07757056,3.284667491912842,3.2536072731018066,3.2945163249969482
23500,3.080192,3.2688522338867188,3.2409586906433105,3.2821035385131836
23520,3.08281344,3.2563393115997314,3.2281625270843506,3.264354705810547
23540,3.08543488,3.2585182189941406,3.2335619926452637,3.2729122638702393
23560,3.08805632,3.2278122901916504,3.2020740509033203,3.2367281913757324
23580,3.09067776,3.2630274295806885,3.231785297393799,3.274364709854126
23600,3.0932992,3.3318440914154053,3.3046092987060547,3.3455851078033447
23620,3.09592064,3.2501230239868164,3.221036911010742,3.258511543273926
23640,3.09854208,3.2067596912384033,3.175527334213257,3.212924003601074
23660,3.10116352,3.2660775184631348,3.238372802734375,3.275424003601074
23680,3.10378496,3.2690911293029785,3.241161584854126,3.2850308418273926
23700,3.1064064,3.263803482055664,3.2286715507507324,3.2694389820098877
23720,3.10902784,3.3182215690612793,3.2855312824249268,3.3284573554992676
23740,3.11164928,3.2471277713775635,3.2145767211914062,3.2550323009490967
23760,3.11427072,3.303879499435425,3.2739346027374268,3.3133952617645264
23780,3.11689216,3.2837703227996826,3.2581424713134766,3.2960925102233887
23800,3.1195136,3.2929039001464844,3.2620182037353516,3.3000357151031494
23820,3.12213504,3.2293124198913574,3.2029776573181152,3.2435154914855957
23840,3.12475648,3.282711982727051,3.252469539642334,3.2928457260131836
23860,3.12737792,3.2873425483703613,3.2557365894317627,3.297605276107788
23880,3.12999936,3.327585220336914,3.2981348037719727,3.3402655124664307
23900,3.1326208,3.263338804244995,3.230769634246826,3.2752859592437744
23920,3.13524224,3.2876906394958496,3.265533685684204,3.3005127906799316
23940,3.13786368,3.210240364074707,3.184479236602783,3.2223474979400635
23960,3.14048512,3.2522177696228027,3.2251782417297363,3.259544849395752
23980,3.14310656,3.16745924949646,3.1391677856445312,3.175201892852783
24000,3.145728,3.2933645248413086,3.264712333679199,3.3012948036193848
24020,3.14834944,3.317272663116455,3.2866673469543457,3.327195644378662
24040,3.15097088,3.225883722305298,3.1989827156066895,3.233938694000244
24060,3.15359232,3.2162861824035645,3.187849283218384,3.226041316986084
24080,3.15621376,3.2619004249572754,3.2366671562194824,3.277676820755005
24100,3.1588352,3.260225772857666,3.230225086212158,3.2700276374816895
24120,3.16145664,3.2792656421661377,3.249467134475708,3.283595085144043
24140,3.16407808,3.3018641471862793,3.265406608581543,3.302307367324829
24160,3.16669952,3.287013292312622,3.254913091659546,3.2925665378570557
24180,3.16932096,3.2991271018981934,3.271975040435791,3.3082797527313232
24200,3.1719424,3.261221408843994,3.2309658527374268,3.2721285820007324
24220,3.17456384,3.2038521766662598,3.175909996032715,3.214876413345337
24240,3.17718528,3.2686028480529785,3.2413196563720703,3.275394916534424
24260,3.17980672,3.2363038063049316,3.212371826171875,3.2485342025756836
24280,3.18242816,3.2378945350646973,3.2074668407440186,3.2507565021514893
24300,3.1850496,3.3307297229766846,3.3004682064056396,3.341972827911377
24320,3.18767104,3.2380013465881348,3.207119941711426,3.2455456256866455
24340,3.19029248,3.317716598510742,3.2775793075561523,3.3259329795837402
24360,3.19291392,3.2667689323425293,3.240852117538452,3.2733757495880127
24380,3.19553536,3.2199363708496094,3.1929829120635986,3.2307870388031006
24400,3.1981568,3.220109462738037,3.190373420715332,3.2284748554229736
24420,3.20077824,3.2425804138183594,3.2156448364257812,3.256880283355713
24440,3.20339968,3.2706916332244873,3.240882158279419,3.2809805870056152
24460,3.20602112,3.2900192737579346,3.2651233673095703,3.2982535362243652
24480,3.20864256,3.3309011459350586,3.3033876419067383,3.3379619121551514
24500,3.211264,3.2430360317230225,3.2122557163238525,3.2468035221099854
24520,3.21388544,3.2737526893615723,3.2497386932373047,3.2822258472442627
24540,3.21650688,3.3070120811462402,3.2799477577209473,3.312544345855713
24560,3.21912832,3.313551425933838,3.289395570755005,3.317758083343506
24580,3.22174976,3.266427993774414,3.232753276824951,3.273263454437256
24600,3.2243712,3.278059244155884,3.2490081787109375,3.2842018604278564
24620,3.22699264,3.3444690704345703,3.3189446926116943,3.347825527191162
24640,3.22961408,3.3662049770355225,3.3366029262542725,3.3703808784484863
24660,3.23223552,3.2310104370117188,3.203969955444336,3.2421939373016357
24680,3.23485696,3.3183774948120117,3.290837049484253,3.3271729946136475
24700,3.2374784,3.21138334274292,3.183340072631836,3.2176575660705566
24720,3.24009984,3.1876931190490723,3.1528658866882324,3.190680742263794
24740,3.24272128,3.2888216972351074,3.255924701690674,3.2957539558410645
24760,3.24534272,3.258068084716797,3.232963800430298,3.2651753425598145
24780,3.24796416,3.2617111206054688,3.229278087615967,3.2664637565612793
24800,3.2505856,3.2546772956848145,3.2229714393615723,3.2614967823028564
24820,3.25320704,3.211874008178711,3.1796398162841797,3.213088035583496
24840,3.25582848,3.290198802947998,3.253972053527832,3.292268991470337
24860,3.25844992,3.291900873184204,3.2641913890838623,3.296712875366211
24880,3.26107136,3.266960620880127,3.2341558933258057,3.27242374420166
24900,3.2636928,3.3100414276123047,3.2767608165740967,3.3159077167510986
24920,3.26631424,3.298630714416504,3.2677414417266846,3.3046646118164062
24940,3.26893568,3.157651424407959,3.1300575733184814,3.165449857711792
24960,3.27155712,3.2811832427978516,3.248298168182373,3.2814269065856934
24980,3.27417856,3.3015003204345703,3.2744927406311035,3.304555892944336
25000,3.2768,3.272580146789551,3.2393007278442383,3.278578758239746
25020,3.27942144,3.239564895629883,3.2120888233184814,3.24463152885437
25040,3.28204288,3.2931008338928223,3.263441801071167,3.294206380844116
25060,3.28466432,3.2288765907287598,3.1998250484466553,3.2351653575897217
25080,3.28728576,3.3390462398529053,3.307389497756958,3.3421807289123535
25100,3.2899072,3.2792654037475586,3.2522006034851074,3.2848072052001953
25120,3.29252864,3.279015302658081,3.2487404346466064,3.283161163330078
25140,3.29515008,3.1583755016326904,3.1326544284820557,3.167910575866699
25160,3.29777152,3.245512008666992,3.2178473472595215,3.2504801750183105
25180,3.30039296,3.306004524230957,3.278857946395874,3.31768536567688
25200,3.3030144,3.3551595211029053,3.3216521739959717,3.359473705291748
25220,3.30563584,3.2592520713806152,3.230868101119995,3.265030860900879
25240,3.30825728,3.2265446186065674,3.19600248336792,3.2294762134552
25260,3.31087872,3.36496901512146,3.3326494693756104,3.3723092079162598
25280,3.31350016,3.282858371734619,3.2523069381713867,3.289491891860962
25300,3.3161216,3.2924232482910156,3.262735366821289,3.300062417984009
25320,3.31874304,3.279848337173462,3.2458372116088867,3.283207893371582
25340,3.32136448,3.288891553878784,3.2558555603027344,3.296466827392578
25360,3.32398592,3.23995304107666,3.219010829925537,3.2518208026885986
25380,3.32660736,3.310586929321289,3.282932758331299,3.31564998626709
25400,3.3292288,3.391700506210327,3.3624587059020996,3.3960089683532715
25420,3.33185024,3.3255271911621094,3.295182704925537,3.328530788421631
25440,3.33447168,3.265709161758423,3.235459566116333,3.26851749420166
25460,3.33709312,3.3134260177612305,3.2817256450653076,3.3176097869873047
25480,3.33971456,3.2644565105438232,3.2371134757995605,3.2656407356262207
25500,3.342336,3.2288942337036133,3.194437265396118,3.2311854362487793
25520,3.34495744,3.2577152252197266,3.22537899017334,3.2617993354797363
25540,3.34757888,3.2635154724121094,3.2308053970336914,3.2668566703796387
25560,3.35020032,3.2624759674072266,3.237602472305298,3.268010139465332
25580,3.35282176,3.249403953552246,3.219869375228882,3.256488084793091
25600,3.3554432,3.3107759952545166,3.286205291748047,3.318455457687378
25620,3.35806464,3.2459542751312256,3.2136716842651367,3.246994972229004
25640,3.36068608,3.2971677780151367,3.264878749847412,3.298767566680908
25660,3.36330752,3.2587695121765137,3.2286880016326904,3.2628839015960693
25680,3.36592896,3.285007953643799,3.2529091835021973,3.287172317504883
25700,3.3685504,3.254422187805176,3.226064443588257,3.2554984092712402
25720,3.37117184,3.306812286376953,3.2819342613220215,3.315627336502075
25740,3.37379328,3.241983413696289,3.210590124130249,3.2472734451293945
25760,3.37641472,3.2502589225769043,3.2202882766723633,3.2542455196380615
25780,3.37903616,3.2794203758239746,3.254293918609619,3.284489154815674
